Municipios;Periodo;Total
02013 Balsa de Ves;2020;6
02013 Balsa de Ves;2019;6
02013 Balsa de Ves;2018;7
02013 Balsa de Ves;2017;7
02013 Balsa de Ves;2016;6
02013 Balsa de Ves;2015;6
02013 Balsa de Ves;2014;7
02013 Balsa de Ves;2013;6
02013 Balsa de Ves;2012;7
02014 Ballestero, El;2024;22
02014 Ballestero, El;2023;24
02014 Ballestero, El;2022;25
02014 Ballestero, El;2021;25
02014 Ballestero, El;2020;23
02014 Ballestero, El;2019;26
02014 Ballestero, El;2018;24
02014 Ballestero, El;2017;21
02014 Ballestero, El;2016;19
02014 Ballestero, El;2015;25
02014 Ballestero, El;2014;24
02014 Ballestero, El;2013;25
02014 Ballestero, El;2012;21
02015 Barrax;2024;113
02015 Barrax;2023;115
02015 Barrax;2022;117
02015 Barrax;2021;111
02015 Barrax;2020;113
02015 Barrax;2019;115
02015 Barrax;2018;119
02015 Barrax;2017;119
02015 Barrax;2016;125
02015 Barrax;2015;123
02015 Barrax;2014;126
02015 Barrax;2013;118
02015 Barrax;2012;117
02016 Bienservida;2024;30
02016 Bienservida;2023;30
02016 Bienservida;2022;27
02016 Bienservida;2021;27
02016 Bienservida;2020;27
02016 Bienservida;2019;26
02016 Bienservida;2018;27
02016 Bienservida;2017;26
02016 Bienservida;2016;31
02016 Bienservida;2015;29
02016 Bienservida;2014;31
02016 Bienservida;2013;35
02016 Bienservida;2012;39
02017 Bogarra;2024;38
02017 Bogarra;2023;37
02017 Bogarra;2022;36
02017 Bogarra;2021;39
02017 Bogarra;2020;40
02017 Bogarra;2019;39
02017 Bogarra;2018;42
02017 Bogarra;2017;42
02017 Bogarra;2016;41
02017 Bogarra;2015;43
02017 Bogarra;2014;45
02017 Bogarra;2013;50
02017 Bogarra;2012;50
02018 Bonete;2024;56
02018 Bonete;2023;51
02018 Bonete;2022;61
02018 Bonete;2021;60
02018 Bonete;2020;59
02018 Bonete;2019;56
02018 Bonete;2018;61
02018 Bonete;2017;60
02018 Bonete;2016;57
02018 Bonete;2015;61
02018 Bonete;2014;62
02018 Bonete;2013;62
02018 Bonete;2012;64
02019 Bonillo, El;2024;142
02019 Bonillo, El;2023;145
02019 Bonillo, El;2022;153
02019 Bonillo, El;2021;153
02019 Bonillo, El;2020;157
02019 Bonillo, El;2019;163
02019 Bonillo, El;2018;158
02019 Bonillo, El;2017;169
02019 Bonillo, El;2016;160
02019 Bonillo, El;2015;160
02019 Bonillo, El;2014;162
02019 Bonillo, El;2013;163
02019 Bonillo, El;2012;169
02020 Carcelén;2024;24
02020 Carcelén;2023;23
02020 Carcelén;2022;23
02020 Carcelén;2021;26
02020 Carcelén;2020;23
02020 Carcelén;2019;26
02020 Carcelén;2018;24
02020 Carcelén;2017;24
02020 Carcelén;2016;22
02020 Carcelén;2015;22
02020 Carcelén;2014;18
02020 Carcelén;2013;18
02020 Carcelén;2012;24
02021 Casas de Juan Núñez;2024;75
02021 Casas de Juan Núñez;2023;82
02021 Casas de Juan Núñez;2022;81
02021 Casas de Juan Núñez;2021;76
02021 Casas de Juan Núñez;2020;81
02021 Casas de Juan Núñez;2019;84
02021 Casas de Juan Núñez;2018;85
02021 Casas de Juan Núñez;2017;93
02021 Casas de Juan Núñez;2016;94
02021 Casas de Juan Núñez;2015;95
02021 Casas de Juan Núñez;2014;92
02021 Casas de Juan Núñez;2013;90
02021 Casas de Juan Núñez;2012;85
02022 Casas de Lázaro;2024;8
02022 Casas de Lázaro;2023;7
02022 Casas de Lázaro;2022;5
02022 Casas de Lázaro;2021;5
02022 Casas de Lázaro;2020;7
02022 Casas de Lázaro;2019;8
02022 Casas de Lázaro;2018;11
02022 Casas de Lázaro;2017;10
02022 Casas de Lázaro;2016;11
02022 Casas de Lázaro;2015;12
02022 Casas de Lázaro;2014;12
02022 Casas de Lázaro;2013;11
02022 Casas de Lázaro;2012;12
02023 Casas de Ves;2024;30
02023 Casas de Ves;2023;23
02023 Casas de Ves;2022;25
02023 Casas de Ves;2021;29
02023 Casas de Ves;2020;30
02023 Casas de Ves;2019;31
02023 Casas de Ves;2018;27
02023 Casas de Ves;2017;24
02023 Casas de Ves;2016;25
02023 Casas de Ves;2015;24
02023 Casas de Ves;2014;24
02023 Casas de Ves;2013;24
02023 Casas de Ves;2012;28
02024 Casas-Ibáñez;2024;362
02024 Casas-Ibáñez;2023;346
02024 Casas-Ibáñez;2022;372
02024 Casas-Ibáñez;2021;349
02024 Casas-Ibáñez;2020;349
02024 Casas-Ibáñez;2019;346
02024 Casas-Ibáñez;2018;356
02024 Casas-Ibáñez;2017;344
02024 Casas-Ibáñez;2016;356
02024 Casas-Ibáñez;2015;354
02024 Casas-Ibáñez;2014;352
02024 Casas-Ibáñez;2013;359
02024 Casas-Ibáñez;2012;367
02025 Caudete;2024;619
02025 Caudete;2023;592
02025 Caudete;2022;639
02025 Caudete;2021;621
02025 Caudete;2020;629
02025 Caudete;2019;623
02025 Caudete;2018;625
02025 Caudete;2017;634
02025 Caudete;2016;659
02025 Caudete;2015;646
02025 Caudete;2014;642
02025 Caudete;2013;646
02025 Caudete;2012;646
02026 Cenizate;2024;51
02026 Cenizate;2023;47
02026 Cenizate;2022;55
02026 Cenizate;2021;55
02026 Cenizate;2020;52
02026 Cenizate;2019;47
02026 Cenizate;2018;52
02026 Cenizate;2017;54
02026 Cenizate;2016;54
02026 Cenizate;2015;54
02026 Cenizate;2014;52
02026 Cenizate;2013;48
02026 Cenizate;2012;55
02027 Corral-Rubio;2024;12
02027 Corral-Rubio;2023;10
02027 Corral-Rubio;2022;9
02027 Corral-Rubio;2021;8
02027 Corral-Rubio;2020;10
02027 Corral-Rubio;2019;11
02027 Corral-Rubio;2018;10
02027 Corral-Rubio;2017;12
02027 Corral-Rubio;2016;14
02027 Corral-Rubio;2015;16
02027 Corral-Rubio;2014;11
02027 Corral-Rubio;2013;11
02027 Corral-Rubio;2012;12
02028 Cotillas;2024;10
02028 Cotillas;2023;10
02028 Cotillas;2022;6
02028 Cotillas;2021;6
02028 Cotillas;2020;7
02028 Cotillas;2019;7
02028 Cotillas;2018;7
02028 Cotillas;2017;7
02028 Cotillas;2016;7
02028 Cotillas;2015;8
02028 Cotillas;2014;7
02028 Cotillas;2013;6
02028 Cotillas;2012;7
02029 Chinchilla de Monte-Aragón;2024;313
02029 Chinchilla de Monte-Aragón;2023;304
02029 Chinchilla de Monte-Aragón;2022;305
02029 Chinchilla de Monte-Aragón;2021;304
02029 Chinchilla de Monte-Aragón;2020;307
02029 Chinchilla de Monte-Aragón;2019;304
02029 Chinchilla de Monte-Aragón;2018;293
02029 Chinchilla de Monte-Aragón;2017;297
02029 Chinchilla de Monte-Aragón;2016;278
02029 Chinchilla de Monte-Aragón;2015;290
02029 Chinchilla de Monte-Aragón;2014;285
02029 Chinchilla de Monte-Aragón;2013;279
02029 Chinchilla de Monte-Aragón;2012;275
02030 Elche de la Sierra;2024;264
02030 Elche de la Sierra;2023;273
02030 Elche de la Sierra;2022;274
02030 Elche de la Sierra;2021;275
02030 Elche de la Sierra;2020;256
02030 Elche de la Sierra;2019;264
02030 Elche de la Sierra;2018;259
02030 Elche de la Sierra;2017;256
02030 Elche de la Sierra;2016;252
02030 Elche de la Sierra;2015;262
02030 Elche de la Sierra;2014;259
02030 Elche de la Sierra;2013;256
02030 Elche de la Sierra;2012;260
02031 Férez;2024;29
02031 Férez;2023;31
02031 Férez;2022;33
02031 Férez;2021;35
02031 Férez;2020;34
02031 Férez;2019;34
02031 Férez;2018;34
02031 Férez;2017;37
02031 Férez;2016;32
02031 Férez;2015;37
02031 Férez;2014;40
02031 Férez;2013;42
02031 Férez;2012;47
02032 Fuensanta;2024;17
02032 Fuensanta;2023;17
02032 Fuensanta;2022;16
02032 Fuensanta;2021;15
02032 Fuensanta;2020;14
02032 Fuensanta;2019;11
02032 Fuensanta;2018;14
02032 Fuensanta;2017;15
02032 Fuensanta;2016;20
02032 Fuensanta;2015;17
02032 Fuensanta;2014;16
02032 Fuensanta;2013;16
02032 Fuensanta;2012;14
02033 Fuente-Álamo;2024;163
02033 Fuente-Álamo;2023;161
02033 Fuente-Álamo;2022;176
02033 Fuente-Álamo;2021;169
02033 Fuente-Álamo;2020;174
02033 Fuente-Álamo;2019;174
02033 Fuente-Álamo;2018;156
02033 Fuente-Álamo;2017;157
02033 Fuente-Álamo;2016;149
02033 Fuente-Álamo;2015;165
02033 Fuente-Álamo;2014;157
02033 Fuente-Álamo;2013;156
02033 Fuente-Álamo;2012;154
02034 Fuentealbilla;2024;113
02034 Fuentealbilla;2023;112
02034 Fuentealbilla;2022;134
02034 Fuentealbilla;2021;132
02034 Fuentealbilla;2020;125
02034 Fuentealbilla;2019;130
02034 Fuentealbilla;2018;138
02034 Fuentealbilla;2017;139
02034 Fuentealbilla;2016;139
02034 Fuentealbilla;2015;142
02034 Fuentealbilla;2014;129
02034 Fuentealbilla;2013;128
02034 Fuentealbilla;2012;143
02035 Gineta, La;2024;158
02035 Gineta, La;2023;156
02035 Gineta, La;2022;168
02035 Gineta, La;2021;166
02035 Gineta, La;2020;163
02035 Gineta, La;2019;166
02035 Gineta, La;2018;161
02035 Gineta, La;2017;162
02035 Gineta, La;2016;166
02035 Gineta, La;2015;169
02035 Gineta, La;2014;159
02035 Gineta, La;2013;163
02035 Gineta, La;2012;168
02036 Golosalvo;2024;7
02036 Golosalvo;2023;6
02036 Golosalvo;2022;7
02036 Golosalvo;2021;7
02036 Golosalvo;2020;7
02036 Golosalvo;2019;7
02036 Golosalvo;2018;7
02036 Golosalvo;2017;9
02036 Golosalvo;2016;8
02036 Golosalvo;2015;7
02036 Golosalvo;2014;7
02036 Golosalvo;2013;7
02036 Golosalvo;2012;8
02037 Hellín;2024;1.868
02037 Hellín;2023;1.888
02037 Hellín;2022;1.992
02037 Hellín;2021;1.944
02037 Hellín;2020;1.925
02037 Hellín;2019;1.874
02037 Hellín;2018;1.862
02037 Hellín;2017;1.870
02037 Hellín;2016;1.884
02037 Hellín;2015;1.835
02037 Hellín;2014;1.811
02037 Hellín;2013;1.849
02037 Hellín;2012;1.879
02038 Herrera, La;2024;11
02038 Herrera, La;2023;10
02038 Herrera, La;2022;12
02038 Herrera, La;2021;14
02038 Herrera, La;2020;16
02038 Herrera, La;2019;13
02038 Herrera, La;2018;16
02038 Herrera, La;2017;16
02038 Herrera, La;2016;16
02038 Herrera, La;2015;15
02038 Herrera, La;2014;17
02038 Herrera, La;2013;18
02038 Herrera, La;2012;19
02039 Higueruela;2024;73
02039 Higueruela;2023;64
02039 Higueruela;2022;67
02039 Higueruela;2021;69
02039 Higueruela;2020;68
02039 Higueruela;2019;69
02039 Higueruela;2018;72
02039 Higueruela;2017;74
02039 Higueruela;2016;75
02039 Higueruela;2015;75
02039 Higueruela;2014;75
02039 Higueruela;2013;74
02039 Higueruela;2012;70
02040 Hoya-Gonzalo;2024;37
02040 Hoya-Gonzalo;2023;35
02040 Hoya-Gonzalo;2022;37
02040 Hoya-Gonzalo;2021;38
02040 Hoya-Gonzalo;2020;38
02040 Hoya-Gonzalo;2019;37
02040 Hoya-Gonzalo;2018;34
02040 Hoya-Gonzalo;2017;38
02040 Hoya-Gonzalo;2016;37
02040 Hoya-Gonzalo;2015;38
02040 Hoya-Gonzalo;2014;36
02040 Hoya-Gonzalo;2013;38
02040 Hoya-Gonzalo;2012;38
02041 Jorquera;2024;14
02041 Jorquera;2023;12
02041 Jorquera;2022;12
02041 Jorquera;2021;13
02041 Jorquera;2020;11
02041 Jorquera;2019;12
02041 Jorquera;2018;12
02041 Jorquera;2017;13
02041 Jorquera;2016;15
02041 Jorquera;2015;19
02041 Jorquera;2014;18
02041 Jorquera;2013;15
02041 Jorquera;2012;17
02042 Letur;2024;61
02042 Letur;2023;54
02042 Letur;2022;58
02042 Letur;2021;61
02042 Letur;2020;61
02042 Letur;2019;61
02042 Letur;2018;61
02042 Letur;2017;61
02042 Letur;2016;63
02042 Letur;2015;61
02042 Letur;2014;60
02042 Letur;2013;65
02042 Letur;2012;61
02043 Lezuza;2024;77
02043 Lezuza;2023;73
02043 Lezuza;2022;76
02043 Lezuza;2021;73
02043 Lezuza;2020;76
02043 Lezuza;2019;74
02043 Lezuza;2018;88
02043 Lezuza;2017;86
02043 Lezuza;2016;89
02043 Lezuza;2015;89
02043 Lezuza;2014;97
02043 Lezuza;2013;100
02043 Lezuza;2012;101
02044 Liétor;2024;47
02044 Liétor;2023;49
02044 Liétor;2022;48
02044 Liétor;2021;48
02044 Liétor;2020;51
02044 Liétor;2019;50
02044 Liétor;2018;50
02044 Liétor;2017;46
02044 Liétor;2016;47
02044 Liétor;2015;52
02044 Liétor;2014;47
02044 Liétor;2013;45
02044 Liétor;2012;50
02045 Madrigueras;2024;297
02045 Madrigueras;2023;301
02045 Madrigueras;2022;323
02045 Madrigueras;2021;333
02045 Madrigueras;2020;341
02045 Madrigueras;2019;324
02045 Madrigueras;2018;314
02045 Madrigueras;2017;317
02045 Madrigueras;2016;322
02045 Madrigueras;2015;323
02045 Madrigueras;2014;310
02045 Madrigueras;2013;305
02045 Madrigueras;2012;299
02046 Mahora;2024;89
02046 Mahora;2023;83
02046 Mahora;2022;75
02046 Mahora;2021;77
02046 Mahora;2020;76
02046 Mahora;2019;82
02046 Mahora;2018;76
02046 Mahora;2017;77
02046 Mahora;2016;80
02046 Mahora;2015;77
02046 Mahora;2014;80
02046 Mahora;2013;76
02046 Mahora;2012;80
02047 Masegoso;2024;.
02047 Masegoso;2023;.
02047 Masegoso;2022;.
02047 Masegoso;2021;.
02047 Masegoso;2020;.
02047 Masegoso;2019;.
02047 Masegoso;2018;.
02047 Masegoso;2017;.
02047 Masegoso;2016;.
02047 Masegoso;2015;.
02047 Masegoso;2014;.
02047 Masegoso;2013;.
02047 Masegoso;2012;.
02048 Minaya;2024;80
02048 Minaya;2023;82
02048 Minaya;2022;88
02048 Minaya;2021;86
02048 Minaya;2020;84
02048 Minaya;2019;90
02048 Minaya;2018;89
02048 Minaya;2017;90
02048 Minaya;2016;88
02048 Minaya;2015;85
02048 Minaya;2014;76
02048 Minaya;2013;83
02048 Minaya;2012;91
02049 Molinicos;2024;47
02049 Molinicos;2023;50
02049 Molinicos;2022;47
02049 Molinicos;2021;54
02049 Molinicos;2020;56
02049 Molinicos;2019;54
02049 Molinicos;2018;51
02049 Molinicos;2017;51
02049 Molinicos;2016;49
02049 Molinicos;2015;57
02049 Molinicos;2014;58
02049 Molinicos;2013;60
02049 Molinicos;2012;62
02050 Montalvos;2024;.
02050 Montalvos;2023;.
02050 Montalvos;2022;.
02050 Montalvos;2021;.
02050 Montalvos;2020;.
02050 Montalvos;2019;.
02050 Montalvos;2018;5
02050 Montalvos;2017;5
02050 Montalvos;2016;.
02050 Montalvos;2015;4
02050 Montalvos;2014;4
02050 Montalvos;2013;4
02050 Montalvos;2012;4
02051 Montealegre del Castillo;2024;176
02051 Montealegre del Castillo;2023;175
02051 Montealegre del Castillo;2022;178
02051 Montealegre del Castillo;2021;170
02051 Montealegre del Castillo;2020;168
02051 Montealegre del Castillo;2019;164
02051 Montealegre del Castillo;2018;156
02051 Montealegre del Castillo;2017;159
02051 Montealegre del Castillo;2016;158
02051 Montealegre del Castillo;2015;151
02051 Montealegre del Castillo;2014;144
02051 Montealegre del Castillo;2013;154
02051 Montealegre del Castillo;2012;150
02052 Motilleja;2024;23
02052 Motilleja;2023;22
02052 Motilleja;2022;21
02052 Motilleja;2021;19
02052 Motilleja;2020;20
02052 Motilleja;2019;21
02052 Motilleja;2018;17
02052 Motilleja;2017;18
02052 Motilleja;2016;22
02052 Motilleja;2015;21
02052 Motilleja;2014;23
02052 Motilleja;2013;24
02052 Motilleja;2012;23
02053 Munera;2024;208
02053 Munera;2023;212
02053 Munera;2022;221
02053 Munera;2021;231
02053 Munera;2020;228
02053 Munera;2019;219
02053 Munera;2018;229
02053 Munera;2017;238
02053 Munera;2016;227
02053 Munera;2015;230
02053 Munera;2014;232
02053 Munera;2013;219
02053 Munera;2012;234
02054 Navas de Jorquera;2024;9
02054 Navas de Jorquera;2023;11
02054 Navas de Jorquera;2022;14
02054 Navas de Jorquera;2021;14
02054 Navas de Jorquera;2020;15
02054 Navas de Jorquera;2019;15
02054 Navas de Jorquera;2018;17
02054 Navas de Jorquera;2017;18
02054 Navas de Jorquera;2016;17
02054 Navas de Jorquera;2015;20
02054 Navas de Jorquera;2014;22
02054 Navas de Jorquera;2013;23
02054 Navas de Jorquera;2012;23
02055 Nerpio;2024;83
02055 Nerpio;2023;86
02055 Nerpio;2022;78
02055 Nerpio;2021;77
02055 Nerpio;2020;74
02055 Nerpio;2019;74
02055 Nerpio;2018;66
02055 Nerpio;2017;66
02055 Nerpio;2016;74
02055 Nerpio;2015;70
02055 Nerpio;2014;75
02055 Nerpio;2013;74
02055 Nerpio;2012;82
02056 Ontur;2024;104
02056 Ontur;2023;99
02056 Ontur;2022;113
02056 Ontur;2021;112
02056 Ontur;2020;113
02056 Ontur;2019;109
02056 Ontur;2018;116
02056 Ontur;2017;112
02056 Ontur;2016;118
02056 Ontur;2015;127
02056 Ontur;2014;122
02056 Ontur;2013;126
02056 Ontur;2012;130
02057 Ossa de Montiel;2024;168
02057 Ossa de Montiel;2023;163
02057 Ossa de Montiel;2022;170
02057 Ossa de Montiel;2021;166
02057 Ossa de Montiel;2020;164
02057 Ossa de Montiel;2019;166
02057 Ossa de Montiel;2018;175
02057 Ossa de Montiel;2017;173
02057 Ossa de Montiel;2016;157
02057 Ossa de Montiel;2015;151
02057 Ossa de Montiel;2014;161
02057 Ossa de Montiel;2013;170
02057 Ossa de Montiel;2012;170
02058 Paterna del Madera;2024;19
02058 Paterna del Madera;2023;20
02058 Paterna del Madera;2022;19
02058 Paterna del Madera;2021;19
02058 Paterna del Madera;2020;16
02058 Paterna del Madera;2019;20
02058 Paterna del Madera;2018;16
02058 Paterna del Madera;2017;16
02058 Paterna del Madera;2016;13
02058 Paterna del Madera;2015;15
02058 Paterna del Madera;2014;16
02058 Paterna del Madera;2013;19
02058 Paterna del Madera;2012;20
02059 Peñascosa;2024;11
02059 Peñascosa;2023;12
02059 Peñascosa;2022;14
02059 Peñascosa;2021;13
02059 Peñascosa;2020;13
02059 Peñascosa;2019;12
02059 Peñascosa;2018;14
02059 Peñascosa;2017;13
02059 Peñascosa;2016;9
02059 Peñascosa;2015;10
02059 Peñascosa;2014;10
02059 Peñascosa;2013;10
02059 Peñascosa;2012;11
02060 Peñas de San Pedro;2024;62
02060 Peñas de San Pedro;2023;59
02060 Peñas de San Pedro;2022;52
02060 Peñas de San Pedro;2021;48
02060 Peñas de San Pedro;2020;51
02060 Peñas de San Pedro;2019;46
02060 Peñas de San Pedro;2018;45
02060 Peñas de San Pedro;2017;50
02060 Peñas de San Pedro;2016;48
02060 Peñas de San Pedro;2015;50
02060 Peñas de San Pedro;2014;51
02060 Peñas de San Pedro;2013;49
02060 Peñas de San Pedro;2012;49
02061 Pétrola;2024;46
02061 Pétrola;2023;43
02061 Pétrola;2022;38
02061 Pétrola;2021;36
02061 Pétrola;2020;39
02061 Pétrola;2019;34
02061 Pétrola;2018;37
02061 Pétrola;2017;40
02061 Pétrola;2016;37
02061 Pétrola;2015;40
02061 Pétrola;2014;43
02061 Pétrola;2013;45
02061 Pétrola;2012;42
02062 Povedilla;2024;18
02062 Povedilla;2023;16
02062 Povedilla;2022;14
02062 Povedilla;2021;15
02062 Povedilla;2020;17
02062 Povedilla;2019;19
02062 Povedilla;2018;18
02062 Povedilla;2017;20
02062 Povedilla;2016;21
02062 Povedilla;2015;20
02062 Povedilla;2014;22
02062 Povedilla;2013;20
02062 Povedilla;2012;25
02063 Pozohondo;2024;103
02063 Pozohondo;2023;103
02063 Pozohondo;2022;106
02063 Pozohondo;2021;98
02063 Pozohondo;2020;97
02063 Pozohondo;2019;101
02063 Pozohondo;2018;105
02063 Pozohondo;2017;106
02063 Pozohondo;2016;101
02063 Pozohondo;2015;99
02063 Pozohondo;2014;104
02063 Pozohondo;2013;102
02063 Pozohondo;2012;103
02064 Pozo-Lorente;2024;14
02064 Pozo-Lorente;2023;17
02064 Pozo-Lorente;2022;20
02064 Pozo-Lorente;2021;23
02064 Pozo-Lorente;2020;26
02064 Pozo-Lorente;2019;29
02064 Pozo-Lorente;2018;21
02064 Pozo-Lorente;2017;22
02064 Pozo-Lorente;2016;23
02064 Pozo-Lorente;2015;20
02064 Pozo-Lorente;2014;21
02064 Pozo-Lorente;2013;21
02064 Pozo-Lorente;2012;27
02065 Pozuelo;2024;18
02065 Pozuelo;2023;18
02065 Pozuelo;2022;21
02065 Pozuelo;2021;24
02065 Pozuelo;2020;24
02065 Pozuelo;2019;25
02065 Pozuelo;2018;23
02065 Pozuelo;2017;22
02065 Pozuelo;2016;23
02065 Pozuelo;2015;18
02065 Pozuelo;2014;17
02065 Pozuelo;2013;16
02065 Pozuelo;2012;17
02066 Recueja, La;2024;9
02066 Recueja, La;2023;10
02066 Recueja, La;2022;11
02066 Recueja, La;2021;11
02066 Recueja, La;2020;12
02066 Recueja, La;2019;12
02066 Recueja, La;2018;11
02066 Recueja, La;2017;12
02066 Recueja, La;2016;11
02066 Recueja, La;2015;11
02066 Recueja, La;2014;12
02066 Recueja, La;2013;12
02066 Recueja, La;2012;12
02067 Riópar;2024;121
02067 Riópar;2023;124
02067 Riópar;2022;130
02067 Riópar;2021;121
02067 Riópar;2020;118
02067 Riópar;2019;115
02067 Riópar;2018;109
02067 Riópar;2017;115
02067 Riópar;2016;111
02067 Riópar;2015;113
02067 Riópar;2014;124
02067 Riópar;2013;119
02067 Riópar;2012;129
02068 Robledo;2024;25
02068 Robledo;2023;24
02068 Robledo;2022;28
02068 Robledo;2021;25
02068 Robledo;2020;23
02068 Robledo;2019;21
02068 Robledo;2018;17
02068 Robledo;2017;18
02068 Robledo;2016;21
02068 Robledo;2015;18
02068 Robledo;2014;19
02068 Robledo;2013;19
02068 Robledo;2012;20
02069 Roda, La;2024;1.067
02069 Roda, La;2023;1.068
02069 Roda, La;2022;1.145
02069 Roda, La;2021;1.132
02069 Roda, La;2020;1.154
02069 Roda, La;2019;1.146
02069 Roda, La;2018;1.140
02069 Roda, La;2017;1.152
02069 Roda, La;2016;1.126
02069 Roda, La;2015;1.128
02069 Roda, La;2014;1.137
02069 Roda, La;2013;1.152
02069 Roda, La;2012;1.135
02070 Salobre;2024;15
02070 Salobre;2023;18
02070 Salobre;2022;18
02070 Salobre;2021;21
02070 Salobre;2020;20
02070 Salobre;2019;20
02070 Salobre;2018;20
02070 Salobre;2017;25
02070 Salobre;2016;30
02070 Salobre;2015;31
02070 Salobre;2014;28
02070 Salobre;2013;30
02070 Salobre;2012;25
02071 San Pedro;2024;38
02071 San Pedro;2023;34
02071 San Pedro;2022;38
02071 San Pedro;2021;41
02071 San Pedro;2020;43
02071 San Pedro;2019;41
02071 San Pedro;2018;49
02071 San Pedro;2017;58
02071 San Pedro;2016;57
02071 San Pedro;2015;61
02071 San Pedro;2014;59
02071 San Pedro;2013;61
02071 San Pedro;2012;62
02072 Socovos;2024;106
02072 Socovos;2023;114
02072 Socovos;2022;108
02072 Socovos;2021;102
02072 Socovos;2020;97
02072 Socovos;2019;93
02072 Socovos;2018;91
02072 Socovos;2017;92
02072 Socovos;2016;96
02072 Socovos;2015;99
02072 Socovos;2014;98
02072 Socovos;2013;102
02072 Socovos;2012;102
02073 Tarazona de la Mancha;2024;374
02073 Tarazona de la Mancha;2023;377
02073 Tarazona de la Mancha;2022;410
02073 Tarazona de la Mancha;2021;399
02073 Tarazona de la Mancha;2020;397
02073 Tarazona de la Mancha;2019;402
02073 Tarazona de la Mancha;2018;395
02073 Tarazona de la Mancha;2017;403
02073 Tarazona de la Mancha;2016;411
02073 Tarazona de la Mancha;2015;415
02073 Tarazona de la Mancha;2014;415
02073 Tarazona de la Mancha;2013;400
02073 Tarazona de la Mancha;2012;409
02074 Tobarra;2024;468
02074 Tobarra;2023;480
02074 Tobarra;2022;514
02074 Tobarra;2021;511
02074 Tobarra;2020;521
02074 Tobarra;2019;534
02074 Tobarra;2018;526
02074 Tobarra;2017;527
02074 Tobarra;2016;526
02074 Tobarra;2015;521
02074 Tobarra;2014;512
02074 Tobarra;2013;491
02074 Tobarra;2012;489
02075 Valdeganga;2024;102
02075 Valdeganga;2023;103
02075 Valdeganga;2022;100
02075 Valdeganga;2021;94
02075 Valdeganga;2020;95
02075 Valdeganga;2019;100
02075 Valdeganga;2018;100
02075 Valdeganga;2017;102
02075 Valdeganga;2016;107
02075 Valdeganga;2015;109
02075 Valdeganga;2014;103
02075 Valdeganga;2013;106
02075 Valdeganga;2012;113
02076 Vianos;2024;15
02076 Vianos;2023;14
02076 Vianos;2022;16
02076 Vianos;2021;17
02076 Vianos;2020;17
02076 Vianos;2019;18
02076 Vianos;2018;19
02076 Vianos;2017;17
02076 Vianos;2016;20
02076 Vianos;2015;18
02076 Vianos;2014;17
02076 Vianos;2013;18
02076 Vianos;2012;16
02077 Villa de Ves;2024;.
02077 Villa de Ves;2023;4
02077 Villa de Ves;2022;4
02077 Villa de Ves;2021;.
02077 Villa de Ves;2020;.
02077 Villa de Ves;2019;.
02077 Villa de Ves;2018;.
02077 Villa de Ves;2017;.
02077 Villa de Ves;2016;.
02077 Villa de Ves;2015;.
02077 Villa de Ves;2014;.
02077 Villa de Ves;2013;.
02077 Villa de Ves;2012;.
02078 Villalgordo del Júcar;2024;60
02078 Villalgordo del Júcar;2023;61
02078 Villalgordo del Júcar;2022;66
02078 Villalgordo del Júcar;2021;65
02078 Villalgordo del Júcar;2020;65
02078 Villalgordo del Júcar;2019;67
02078 Villalgordo del Júcar;2018;66
02078 Villalgordo del Júcar;2017;67
02078 Villalgordo del Júcar;2016;66
02078 Villalgordo del Júcar;2015;63
02078 Villalgordo del Júcar;2014;60
02078 Villalgordo del Júcar;2013;59
02078 Villalgordo del Júcar;2012;65
