Municipios;Periodo;Total
39032 Hermandad de Campoo de Suso;2016;13.823
39032 Hermandad de Campoo de Suso;2015;13.453
39033 Herrerías;2022;13.038
39033 Herrerías;2021;12.166
39033 Herrerías;2020;11.812
39033 Herrerías;2019;11.612
39033 Herrerías;2018;11.282
39033 Herrerías;2017;10.552
39033 Herrerías;2016;9.975
39033 Herrerías;2015;9.989
39034 Lamasón;2022;11.895
39034 Lamasón;2021;11.362
39034 Lamasón;2020;11.022
39034 Lamasón;2019;11.302
39034 Lamasón;2018;10.901
39034 Lamasón;2017;10.346
39034 Lamasón;2016;10.156
39034 Lamasón;2015;10.406
39035 Laredo;2022;13.624
39035 Laredo;2021;12.842
39035 Laredo;2020;12.157
39035 Laredo;2019;12.376
39035 Laredo;2018;11.950
39035 Laredo;2017;11.325
39035 Laredo;2016;10.932
39035 Laredo;2015;10.810
39036 Liendo;2022;15.302
39036 Liendo;2021;14.045
39036 Liendo;2020;13.682
39036 Liendo;2019;13.459
39036 Liendo;2018;13.061
39036 Liendo;2017;12.622
39036 Liendo;2016;12.115
39036 Liendo;2015;11.587
39037 Liérganes;2022;13.952
39037 Liérganes;2021;12.994
39037 Liérganes;2020;12.412
39037 Liérganes;2019;12.053
39037 Liérganes;2018;11.638
39037 Liérganes;2017;11.145
39037 Liérganes;2016;10.688
39037 Liérganes;2015;10.319
39038 Limpias;2022;13.534
39038 Limpias;2021;12.660
39038 Limpias;2020;11.952
39038 Limpias;2019;12.119
39038 Limpias;2018;11.748
39038 Limpias;2017;11.505
39038 Limpias;2016;10.772
39038 Limpias;2015;10.493
39039 Luena;2022;12.059
39039 Luena;2021;11.287
39039 Luena;2020;10.510
39039 Luena;2019;10.364
39039 Luena;2018;10.169
39039 Luena;2017;9.598
39039 Luena;2016;9.475
39039 Luena;2015;9.258
39040 Marina de Cudeyo;2022;15.118
39040 Marina de Cudeyo;2021;14.037
39040 Marina de Cudeyo;2020;13.351
39040 Marina de Cudeyo;2019;13.208
39040 Marina de Cudeyo;2018;12.903
39040 Marina de Cudeyo;2017;12.497
39040 Marina de Cudeyo;2016;11.972
39040 Marina de Cudeyo;2015;11.797
39041 Mazcuerras;2022;14.038
39041 Mazcuerras;2021;13.381
39041 Mazcuerras;2020;12.805
39041 Mazcuerras;2019;12.764
39041 Mazcuerras;2018;17.097
39041 Mazcuerras;2017;11.974
39041 Mazcuerras;2016;11.619
39041 Mazcuerras;2015;10.621
39042 Medio Cudeyo;2022;13.743
39042 Medio Cudeyo;2021;12.892
39042 Medio Cudeyo;2020;12.378
39042 Medio Cudeyo;2019;12.290
39042 Medio Cudeyo;2018;11.700
39042 Medio Cudeyo;2017;11.304
39042 Medio Cudeyo;2016;10.882
39042 Medio Cudeyo;2015;10.699
39043 Meruelo;2022;11.655
39043 Meruelo;2021;11.084
39043 Meruelo;2020;10.292
39043 Meruelo;2019;10.366
39043 Meruelo;2018;9.913
39043 Meruelo;2017;10.190
39043 Meruelo;2016;9.461
39043 Meruelo;2015;9.273
39044 Miengo;2022;14.699
39044 Miengo;2021;14.037
39044 Miengo;2020;13.110
39044 Miengo;2019;13.026
39044 Miengo;2018;12.641
39044 Miengo;2017;12.122
39044 Miengo;2016;11.824
39044 Miengo;2015;11.534
39045 Miera;2022;10.990
39045 Miera;2021;10.509
39045 Miera;2020;9.895
39045 Miera;2019;10.412
39045 Miera;2018;9.529
39045 Miera;2017;10.636
39045 Miera;2016;8.894
39045 Miera;2015;8.629
39046 Molledo;2022;12.867
39046 Molledo;2021;11.999
39046 Molledo;2020;11.615
39046 Molledo;2019;11.550
39046 Molledo;2018;10.808
39046 Molledo;2017;10.281
39046 Molledo;2016;9.880
39046 Molledo;2015;9.923
39047 Noja;2022;12.697
39047 Noja;2021;11.444
39047 Noja;2020;10.818
39047 Noja;2019;10.814
39047 Noja;2018;10.472
39047 Noja;2017;10.068
39047 Noja;2016;9.510
39047 Noja;2015;9.134
39048 Penagos;2022;14.129
39048 Penagos;2021;13.235
39048 Penagos;2020;12.770
39048 Penagos;2019;13.062
39048 Penagos;2018;12.202
39048 Penagos;2017;11.713
39048 Penagos;2016;11.454
39048 Penagos;2015;11.326
39049 Peñarrubia;2022;13.589
39049 Peñarrubia;2021;12.574
39049 Peñarrubia;2020;11.953
39049 Peñarrubia;2019;11.514
39049 Peñarrubia;2018;11.266
39049 Peñarrubia;2017;10.797
39049 Peñarrubia;2016;11.344
39049 Peñarrubia;2015;10.382
39050 Pesaguero;2022;11.843
39050 Pesaguero;2021;11.592
39050 Pesaguero;2020;11.047
39050 Pesaguero;2019;10.412
39050 Pesaguero;2018;10.248
39050 Pesaguero;2017;9.876
39050 Pesaguero;2016;9.628
39050 Pesaguero;2015;9.332
39051 Pesquera;2022;.
39051 Pesquera;2021;.
39051 Pesquera;2020;.
39051 Pesquera;2019;.
39051 Pesquera;2018;.
39051 Pesquera;2017;.
39051 Pesquera;2016;.
39051 Pesquera;2015;.
39052 Piélagos;2022;14.926
39052 Piélagos;2021;13.992
39052 Piélagos;2020;13.416
39052 Piélagos;2019;13.294
39052 Piélagos;2018;12.709
39052 Piélagos;2017;12.237
39052 Piélagos;2016;12.027
39052 Piélagos;2015;11.598
39053 Polaciones;2022;12.824
39053 Polaciones;2021;12.123
39053 Polaciones;2020;11.463
39053 Polaciones;2019;11.330
39053 Polaciones;2018;11.304
39053 Polaciones;2017;11.353
39053 Polaciones;2016;10.868
39053 Polaciones;2015;10.657
39054 Polanco;2022;13.284
39054 Polanco;2021;12.532
39054 Polanco;2020;12.146
39054 Polanco;2019;12.311
39054 Polanco;2018;11.885
39054 Polanco;2017;11.125
39054 Polanco;2016;10.855
39054 Polanco;2015;10.594
39055 Potes;2022;13.227
39055 Potes;2021;12.117
39055 Potes;2020;11.331
39055 Potes;2019;13.294
39055 Potes;2018;12.685
39055 Potes;2017;11.838
39055 Potes;2016;11.093
39055 Potes;2015;10.344
39056 Puente Viesgo;2022;12.915
39056 Puente Viesgo;2021;12.321
39056 Puente Viesgo;2020;11.772
39056 Puente Viesgo;2019;11.587
39056 Puente Viesgo;2018;11.163
39056 Puente Viesgo;2017;10.604
39056 Puente Viesgo;2016;10.568
39056 Puente Viesgo;2015;10.146
39057 Ramales de la Victoria;2022;11.925
39057 Ramales de la Victoria;2021;11.405
39057 Ramales de la Victoria;2020;11.306
39057 Ramales de la Victoria;2019;10.729
39057 Ramales de la Victoria;2018;10.367
39057 Ramales de la Victoria;2017;9.967
39057 Ramales de la Victoria;2016;9.726
39057 Ramales de la Victoria;2015;9.686
39058 Rasines;2022;12.472
39058 Rasines;2021;12.095
39058 Rasines;2020;11.493
39058 Rasines;2019;11.394
39058 Rasines;2018;11.433
39058 Rasines;2017;10.752
39058 Rasines;2016;10.295
39058 Rasines;2015;9.611
39059 Reinosa;2022;14.701
39059 Reinosa;2021;14.161
39059 Reinosa;2020;13.568
39059 Reinosa;2019;13.495
39059 Reinosa;2018;13.066
39059 Reinosa;2017;12.591
39059 Reinosa;2016;12.188
39059 Reinosa;2015;11.914
39060 Reocín;2022;13.209
39060 Reocín;2021;12.368
39060 Reocín;2020;11.932
39060 Reocín;2019;11.651
39060 Reocín;2018;11.096
39060 Reocín;2017;10.750
39060 Reocín;2016;10.340
39060 Reocín;2015;10.186
39061 Ribamontán al Mar;2022;14.787
39061 Ribamontán al Mar;2021;13.874
39061 Ribamontán al Mar;2020;12.270
39061 Ribamontán al Mar;2019;12.905
39061 Ribamontán al Mar;2018;14.787
39061 Ribamontán al Mar;2017;12.113
39061 Ribamontán al Mar;2016;12.055
39061 Ribamontán al Mar;2015;11.136
39062 Ribamontán al Monte;2022;13.690
39062 Ribamontán al Monte;2021;12.998
39062 Ribamontán al Monte;2020;12.107
39062 Ribamontán al Monte;2019;12.128
39062 Ribamontán al Monte;2018;12.479
39062 Ribamontán al Monte;2017;11.604
39062 Ribamontán al Monte;2016;10.759
39062 Ribamontán al Monte;2015;10.553
39063 Rionansa;2022;13.582
39063 Rionansa;2021;12.989
39063 Rionansa;2020;12.321
39063 Rionansa;2019;12.395
39063 Rionansa;2018;11.941
39063 Rionansa;2017;11.397
39063 Rionansa;2016;11.159
39063 Rionansa;2015;11.055
39064 Riotuerto;2022;12.543
39064 Riotuerto;2021;11.957
39064 Riotuerto;2020;11.066
39064 Riotuerto;2019;10.979
39064 Riotuerto;2018;10.675
39064 Riotuerto;2017;10.146
39064 Riotuerto;2016;9.914
39064 Riotuerto;2015;9.396
39065 Rozas de Valdearroyo, Las;2022;14.649
39065 Rozas de Valdearroyo, Las;2021;13.556
39065 Rozas de Valdearroyo, Las;2020;13.073
39065 Rozas de Valdearroyo, Las;2019;12.470
39065 Rozas de Valdearroyo, Las;2018;12.995
39065 Rozas de Valdearroyo, Las;2017;11.648
39065 Rozas de Valdearroyo, Las;2016;11.612
39065 Rozas de Valdearroyo, Las;2015;11.362
39066 Ruente;2022;12.791
39066 Ruente;2021;12.115
39066 Ruente;2020;11.531
39066 Ruente;2019;11.536
39066 Ruente;2018;11.126
39066 Ruente;2017;10.533
39066 Ruente;2016;10.290
39066 Ruente;2015;9.842
39067 Ruesga;2022;11.967
39067 Ruesga;2021;11.172
39067 Ruesga;2020;10.814
39067 Ruesga;2019;10.871
39067 Ruesga;2018;10.221
39067 Ruesga;2017;10.038
39067 Ruesga;2016;9.252
39067 Ruesga;2015;9.321
39068 Ruiloba;2022;13.792
39068 Ruiloba;2021;12.883
39068 Ruiloba;2020;12.306
39068 Ruiloba;2019;12.204
39068 Ruiloba;2018;11.663
39068 Ruiloba;2017;11.160
39068 Ruiloba;2016;9.723
39068 Ruiloba;2015;10.258
39069 San Felices de Buelna;2022;12.686
39069 San Felices de Buelna;2021;12.126
39069 San Felices de Buelna;2020;11.509
39069 San Felices de Buelna;2019;11.492
39069 San Felices de Buelna;2018;10.974
39069 San Felices de Buelna;2017;10.386
39069 San Felices de Buelna;2016;10.100
39069 San Felices de Buelna;2015;9.950
39070 San Miguel de Aguayo;2022;13.248
39070 San Miguel de Aguayo;2021;12.559
39070 San Miguel de Aguayo;2020;12.377
39070 San Miguel de Aguayo;2019;12.146
39070 San Miguel de Aguayo;2018;11.396
39070 San Miguel de Aguayo;2017;10.810
39070 San Miguel de Aguayo;2016;10.460
39070 San Miguel de Aguayo;2015;10.398
39071 San Pedro del Romeral;2022;10.642
39071 San Pedro del Romeral;2021;9.982
39071 San Pedro del Romeral;2020;9.499
39071 San Pedro del Romeral;2019;9.226
39071 San Pedro del Romeral;2018;9.399
39071 San Pedro del Romeral;2017;8.493
39071 San Pedro del Romeral;2016;8.102
39071 San Pedro del Romeral;2015;8.041
39072 San Roque de Riomiera;2022;10.635
39072 San Roque de Riomiera;2021;9.634
39072 San Roque de Riomiera;2020;8.752
39072 San Roque de Riomiera;2019;8.562
39072 San Roque de Riomiera;2018;8.223
39072 San Roque de Riomiera;2017;8.057
39072 San Roque de Riomiera;2016;7.540
39072 San Roque de Riomiera;2015;7.423
39073 Santa Cruz de Bezana;2022;16.532
39073 Santa Cruz de Bezana;2021;15.786
39073 Santa Cruz de Bezana;2020;15.237
39073 Santa Cruz de Bezana;2019;15.144
39073 Santa Cruz de Bezana;2018;14.643
39073 Santa Cruz de Bezana;2017;14.164
39073 Santa Cruz de Bezana;2016;13.422
39073 Santa Cruz de Bezana;2015;13.088
39074 Santa María de Cayón;2022;13.069
39074 Santa María de Cayón;2021;12.324
39074 Santa María de Cayón;2020;11.927
39074 Santa María de Cayón;2019;11.839
39074 Santa María de Cayón;2018;11.288
39074 Santa María de Cayón;2017;10.805
39074 Santa María de Cayón;2016;10.583
39074 Santa María de Cayón;2015;10.091
39075 Santander;2022;15.572
39075 Santander;2021;14.778
39075 Santander;2020;14.202
39075 Santander;2019;14.219
39075 Santander;2018;13.706
39075 Santander;2017;13.272
39075 Santander;2016;12.911
39075 Santander;2015;12.601
39076 Santillana del Mar;2022;14.221
39076 Santillana del Mar;2021;13.862
39076 Santillana del Mar;2020;12.749
39076 Santillana del Mar;2019;12.748
39076 Santillana del Mar;2018;12.125
39076 Santillana del Mar;2017;11.814
39076 Santillana del Mar;2016;11.164
39076 Santillana del Mar;2015;10.838
39077 Santiurde de Reinosa;2022;16.329
39077 Santiurde de Reinosa;2021;14.998
39077 Santiurde de Reinosa;2020;15.870
39077 Santiurde de Reinosa;2019;14.503
39077 Santiurde de Reinosa;2018;13.384
39077 Santiurde de Reinosa;2017;12.588
39077 Santiurde de Reinosa;2016;12.276
39077 Santiurde de Reinosa;2015;13.179
39078 Santiurde de Toranzo;2022;13.473
39078 Santiurde de Toranzo;2021;12.510
39078 Santiurde de Toranzo;2020;12.182
39078 Santiurde de Toranzo;2019;12.147
39078 Santiurde de Toranzo;2018;11.491
39078 Santiurde de Toranzo;2017;10.806
39078 Santiurde de Toranzo;2016;10.267
39078 Santiurde de Toranzo;2015;10.471
39079 Santoña;2022;12.919
39079 Santoña;2021;12.176
39079 Santoña;2020;11.731
39079 Santoña;2019;11.576
39079 Santoña;2018;11.162
39079 Santoña;2017;10.720
39079 Santoña;2016;10.386
39079 Santoña;2015;10.106
39080 San Vicente de la Barquera;2022;13.010
39080 San Vicente de la Barquera;2021;12.154
39080 San Vicente de la Barquera;2020;11.523
39080 San Vicente de la Barquera;2019;11.665
39080 San Vicente de la Barquera;2018;11.083
39080 San Vicente de la Barquera;2017;10.500
39080 San Vicente de la Barquera;2016;10.020
39080 San Vicente de la Barquera;2015;9.795
39081 Saro;2022;11.984
39081 Saro;2021;11.529
39081 Saro;2020;10.892
39081 Saro;2019;10.974
39081 Saro;2018;10.727
39081 Saro;2017;10.273
39081 Saro;2016;9.765
39081 Saro;2015;9.290
39082 Selaya;2022;12.408
39082 Selaya;2021;11.456
39082 Selaya;2020;11.348
39082 Selaya;2019;10.851
39082 Selaya;2018;10.255
39082 Selaya;2017;9.768
39082 Selaya;2016;9.374
39082 Selaya;2015;9.180
39083 Soba;2022;11.422
39083 Soba;2021;10.172
39083 Soba;2020;9.957
39083 Soba;2019;9.832
39083 Soba;2018;9.328
39083 Soba;2017;8.886
39083 Soba;2016;8.471
39083 Soba;2015;8.272
39084 Solórzano;2022;11.980
39084 Solórzano;2021;10.826
39084 Solórzano;2020;10.696
39084 Solórzano;2019;10.543
39084 Solórzano;2018;10.313
39084 Solórzano;2017;9.652
39084 Solórzano;2016;9.672
39084 Solórzano;2015;9.218
39085 Suances;2022;14.064
39085 Suances;2021;13.275
39085 Suances;2020;12.442
39085 Suances;2019;12.298
39085 Suances;2018;11.830
39085 Suances;2017;11.245
39085 Suances;2016;10.707
39085 Suances;2015;10.602
39086 Tojos, Los;2022;13.288
39086 Tojos, Los;2021;12.155
39086 Tojos, Los;2020;11.194
39086 Tojos, Los;2019;11.518
39086 Tojos, Los;2018;10.918
39086 Tojos, Los;2017;10.488
39086 Tojos, Los;2016;9.999
39086 Tojos, Los;2015;10.128
39087 Torrelavega;2022;12.864
39087 Torrelavega;2021;12.165
39087 Torrelavega;2020;11.673
39087 Torrelavega;2019;11.730
39087 Torrelavega;2018;11.235
39087 Torrelavega;2017;10.806
39087 Torrelavega;2016;10.396
39087 Torrelavega;2015;10.187
39088 Tresviso;2022;.
39088 Tresviso;2021;.
39088 Tresviso;2020;.
39088 Tresviso;2019;.
39088 Tresviso;2018;.
39088 Tresviso;2017;.
39088 Tresviso;2016;.
39088 Tresviso;2015;.
39089 Tudanca;2022;12.159
39089 Tudanca;2021;11.756
39089 Tudanca;2020;10.664
39089 Tudanca;2019;12.002
39089 Tudanca;2018;11.386
39089 Tudanca;2017;10.271
39089 Tudanca;2016;10.399
39089 Tudanca;2015;10.621
39090 Udías;2022;12.587
39090 Udías;2021;11.823
39090 Udías;2020;11.517
39090 Udías;2019;11.640
39090 Udías;2018;10.574
39090 Udías;2017;10.356
39090 Udías;2016;9.935
39090 Udías;2015;9.565
39091 Valdáliga;2022;12.664
39091 Valdáliga;2021;11.897
39091 Valdáliga;2020;11.314
39091 Valdáliga;2019;11.413
39091 Valdáliga;2018;10.763
39091 Valdáliga;2017;10.395
39091 Valdáliga;2016;9.847
39091 Valdáliga;2015;9.504
39092 Valdeolea;2022;15.692
39092 Valdeolea;2021;14.508
39092 Valdeolea;2020;14.363
39092 Valdeolea;2019;13.860
39092 Valdeolea;2018;13.187
39092 Valdeolea;2017;12.399
39092 Valdeolea;2016;12.244
39092 Valdeolea;2015;12.018
39093 Valdeprado del Río;2022;15.671
39093 Valdeprado del Río;2021;15.196
39093 Valdeprado del Río;2020;14.988
39093 Valdeprado del Río;2019;15.574
39093 Valdeprado del Río;2018;14.627
39093 Valdeprado del Río;2017;15.080
39093 Valdeprado del Río;2016;13.731
39093 Valdeprado del Río;2015;13.259
39094 Valderredible;2022;14.044
39094 Valderredible;2021;12.803
39094 Valderredible;2020;13.077
39094 Valderredible;2019;13.262
39094 Valderredible;2018;12.185
39094 Valderredible;2017;11.783
39094 Valderredible;2016;11.622
39094 Valderredible;2015;11.413
39095 Val de San Vicente;2022;12.084
39095 Val de San Vicente;2021;11.254
39095 Val de San Vicente;2020;10.559
39095 Val de San Vicente;2019;10.614
39095 Val de San Vicente;2018;10.427
39095 Val de San Vicente;2017;9.881
39095 Val de San Vicente;2016;9.559
39095 Val de San Vicente;2015;9.100
39096 Vega de Liébana;2022;12.263
39096 Vega de Liébana;2021;11.986
39096 Vega de Liébana;2020;10.782
39096 Vega de Liébana;2019;11.129
39096 Vega de Liébana;2018;10.881
39096 Vega de Liébana;2017;10.237
39096 Vega de Liébana;2016;9.752
39096 Vega de Liébana;2015;9.307
39097 Vega de Pas;2022;12.478
39097 Vega de Pas;2021;11.688
39097 Vega de Pas;2020;11.164
39097 Vega de Pas;2019;11.491
39097 Vega de Pas;2018;11.079
39097 Vega de Pas;2017;10.676
39097 Vega de Pas;2016;10.987
39097 Vega de Pas;2015;10.233
39098 Villacarriedo;2022;12.306
39098 Villacarriedo;2021;11.564
39098 Villacarriedo;2020;11.453
39098 Villacarriedo;2019;11.218
39098 Villacarriedo;2018;10.491
39098 Villacarriedo;2017;10.043
39098 Villacarriedo;2016;9.670
39098 Villacarriedo;2015;9.375
39099 Villaescusa;2022;14.379
39099 Villaescusa;2021;13.523
39099 Villaescusa;2020;12.948
39099 Villaescusa;2019;12.759
39099 Villaescusa;2018;13.623
39099 Villaescusa;2017;11.722
39099 Villaescusa;2016;11.027
39099 Villaescusa;2015;10.728
39100 Villafufre;2022;12.910
39100 Villafufre;2021;11.395
39100 Villafufre;2020;11.100
39100 Villafufre;2019;11.070
39100 Villafufre;2018;10.236
39100 Villafufre;2017;9.818
39100 Villafufre;2016;9.597
39100 Villafufre;2015;9.296
39101 Valle de Villaverde;2022;11.642
39101 Valle de Villaverde;2021;11.138
39101 Valle de Villaverde;2020;10.100
39101 Valle de Villaverde;2019;10.568
39101 Valle de Villaverde;2018;9.874
39101 Valle de Villaverde;2017;9.582
39101 Valle de Villaverde;2016;9.300
39101 Valle de Villaverde;2015;8.630
39102 Voto;2022;12.952
39102 Voto;2021;12.226
39102 Voto;2020;11.711
39102 Voto;2019;11.884
39102 Voto;2018;11.611
39102 Voto;2017;10.924
39102 Voto;2016;10.699
39102 Voto;2015;10.599
12001 Atzeneta del Maestrat;2022;13.568
12001 Atzeneta del Maestrat;2021;13.101
12001 Atzeneta del Maestrat;2020;12.380
12001 Atzeneta del Maestrat;2019;12.276
12001 Atzeneta del Maestrat;2018;11.850
12001 Atzeneta del Maestrat;2017;11.184
12001 Atzeneta del Maestrat;2016;10.982
12001 Atzeneta del Maestrat;2015;10.468
12002 Aín;2022;16.894
12002 Aín;2021;15.923
12002 Aín;2020;14.256
12002 Aín;2019;14.950
12002 Aín;2018;13.986
12002 Aín;2017;12.836
12002 Aín;2016;12.418
12002 Aín;2015;11.848
12003 Albocàsser;2022;11.788
12003 Albocàsser;2021;11.174
12003 Albocàsser;2020;11.093
12003 Albocàsser;2019;11.038
12003 Albocàsser;2018;10.273
12003 Albocàsser;2017;9.818
12003 Albocàsser;2016;9.438
12003 Albocàsser;2015;9.471
12004 Alcalà de Xivert;2022;11.646
12004 Alcalà de Xivert;2021;11.217
12004 Alcalà de Xivert;2020;10.545
12004 Alcalà de Xivert;2019;10.423
12004 Alcalà de Xivert;2018;10.014
12004 Alcalà de Xivert;2017;9.432
12004 Alcalà de Xivert;2016;8.658
12004 Alcalà de Xivert;2015;8.821
12005 Alcora, l';2022;14.309
12005 Alcora, l';2021;13.234
12005 Alcora, l';2020;13.238
12005 Alcora, l';2019;13.291
12005 Alcora, l';2018;10.943
12005 Alcora, l';2017;12.398
12005 Alcora, l';2016;11.942
12005 Alcora, l';2015;11.150
12006 Alcudia de Veo;2022;14.676
12006 Alcudia de Veo;2021;14.212
12006 Alcudia de Veo;2020;12.467
12006 Alcudia de Veo;2019;12.532
12006 Alcudia de Veo;2018;11.834
12006 Alcudia de Veo;2017;11.302
12006 Alcudia de Veo;2016;10.235
12006 Alcudia de Veo;2015;9.807
12007 Alfondeguilla;2022;13.235
12007 Alfondeguilla;2021;11.723
12007 Alfondeguilla;2020;10.978
12007 Alfondeguilla;2019;10.983
12007 Alfondeguilla;2018;10.471
12007 Alfondeguilla;2017;10.050
12007 Alfondeguilla;2016;9.480
12007 Alfondeguilla;2015;9.286
12008 Algimia de Almonacid;2022;12.666
12008 Algimia de Almonacid;2021;12.074
12008 Algimia de Almonacid;2020;11.323
12008 Algimia de Almonacid;2019;10.828
12008 Algimia de Almonacid;2018;10.436
12008 Algimia de Almonacid;2017;9.747
12008 Algimia de Almonacid;2016;8.879
12008 Algimia de Almonacid;2015;9.185
12009 Almassora;2022;12.494
12009 Almassora;2021;11.965
12009 Almassora;2020;11.434
12009 Almassora;2019;11.335
12009 Almassora;2018;10.840
12009 Almassora;2017;10.367
12009 Almassora;2016;9.857
12009 Almassora;2015;9.465
12010 Almedíjar;2022;13.259
12010 Almedíjar;2021;12.891
12010 Almedíjar;2020;12.931
12010 Almedíjar;2019;13.041
12010 Almedíjar;2018;12.561
12010 Almedíjar;2017;12.271
12010 Almedíjar;2016;11.315
12010 Almedíjar;2015;10.946
12011 Almenara;2022;13.260
12011 Almenara;2021;12.617
12011 Almenara;2020;11.375
12011 Almenara;2019;12.272
12011 Almenara;2018;11.699
12011 Almenara;2017;11.090
12011 Almenara;2016;10.521
12011 Almenara;2015;10.154
12012 Altura;2022;11.396
12012 Altura;2021;10.759
12012 Altura;2020;10.405
12012 Altura;2019;10.084
12012 Altura;2018;9.597
12012 Altura;2017;9.183
12012 Altura;2016;8.573
12012 Altura;2015;8.372
12013 Arañuel;2022;11.838
12013 Arañuel;2021;11.153
12013 Arañuel;2020;11.305
12013 Arañuel;2019;11.315
12013 Arañuel;2018;10.973
12013 Arañuel;2017;10.457
12013 Arañuel;2016;10.302
12013 Arañuel;2015;10.033
12014 Ares del Maestrat;2022;14.562
12014 Ares del Maestrat;2021;14.263
12014 Ares del Maestrat;2020;12.633
12014 Ares del Maestrat;2019;12.216
12014 Ares del Maestrat;2018;12.204
12014 Ares del Maestrat;2017;10.841
12014 Ares del Maestrat;2016;10.875
12014 Ares del Maestrat;2015;10.539
12015 Argelita;2022;12.786
12015 Argelita;2021;13.122
12015 Argelita;2020;13.331
12015 Argelita;2019;12.933
